FIPS Code,State,Area name,Attribute,Value
5013,AR,Calhoun County,"Some college or associate degree, 2019-23",880
5013,AR,Calhoun County,"Bachelor's degree or higher, 2019-23",613
5013,AR,Calhoun County,"Percent of adults who are not high school graduates, 2019-23",13.31955109
5013,AR,Calhoun County,"Percent of adults who are high school graduates (or equivalent), 2019-23",42.58712345
5013,AR,Calhoun County,"Percent of adults completing some college or associate degree, 2019-23",25.98936799
5013,AR,Calhoun County,"Percent of adults with a bachelor's degree or higher, 2019-23",18.10395747
5015,AR,Carroll County,2013 Urban Influence Code,6
5015,AR,Carroll County,2024 Urban Influence Code,6
5015,AR,Carroll County,2013 Rural-urban Continuum Code,6
5015,AR,Carroll County,2023 Rural-urban Continuum Code,6
5015,AR,Carroll County,"Less than a high school diploma, 1970",4706
5015,AR,Carroll County,"High school diploma only, 1970",2177
5015,AR,Carroll County,"Some college (1-3 years), 1970",583
5015,AR,Carroll County,"Four years of college or higher, 1970",398
5015,AR,Carroll County,"Percent of adults with less than a high school diploma, 1970",59.8
5015,AR,Carroll County,"Percent of adults with a high school diploma only, 1970",27.7
5015,AR,Carroll County,"Percent of adults completing some college (1-3 years), 1970",7.4
5015,AR,Carroll County,"Percent of adults completing four years of college or higher, 1970",5.1
5015,AR,Carroll County,"Less than a high school diploma, 1980",4618
5015,AR,Carroll County,"High school diploma only, 1980",3776
5015,AR,Carroll County,"Some college (1-3 years), 1980",1313
5015,AR,Carroll County,"Four years of college or higher, 1980",1056
5015,AR,Carroll County,"Percent of adults with less than a high school diploma, 1980",42.9
5015,AR,Carroll County,"Percent of adults with a high school diploma only, 1980",35.1
5015,AR,Carroll County,"Percent of adults completing some college (1-3 years), 1980",12.2
5015,AR,Carroll County,"Percent of adults completing four years of college or higher, 1980",9.8
5015,AR,Carroll County,"Less than high school graduate, 1990",4012
5015,AR,Carroll County,"High school graduate (or equivalency), 1990",4460
5015,AR,Carroll County,"Some college or associate degree, 1990",2735
5015,AR,Carroll County,"Bachelor's degree or higher, 1990",1471
5015,AR,Carroll County,"Percent of adults who are not high school graduates, 1990",31.6
5015,AR,Carroll County,"Percent of adults who are high school graduates (or equivalent), 1990",35.2
5015,AR,Carroll County,"Percent of adults completing some college or associate degree, 1990",21.6
5015,AR,Carroll County,"Percent of adults with a bachelor's degree or higher, 1990",11.6
5015,AR,Carroll County,"Less than high school graduate, 2000",4857
5015,AR,Carroll County,"High school graduate (or equivalency), 2000",5855
5015,AR,Carroll County,"Some college or associate degree, 2000",4115
5015,AR,Carroll County,"Bachelor's degree or higher, 2000",2380
5015,AR,Carroll County,"Percent of adults who are not high school graduates, 2000",28.2
5015,AR,Carroll County,"Percent of adults who are high school graduates (or equivalent), 2000",34
5015,AR,Carroll County,"Percent of adults completing some college or associate degree, 2000",23.9
5015,AR,Carroll County,"Percent of adults with a bachelor's degree or higher, 2000",13.8
5015,AR,Carroll County,"Less than high school graduate, 2008-12",3615
5015,AR,Carroll County,"High school graduate (or equivalency), 2008-12",7177
5015,AR,Carroll County,"Some college or associate degree, 2008-12",5237
5015,AR,Carroll County,"Bachelor's degree or higher, 2008-12",3174
5015,AR,Carroll County,"Percent of adults who are not high school graduates, 2008-12",18.82518357
5015,AR,Carroll County,"Percent of adults who are high school graduates (or equivalent), 2008-12",37.37436859
5015,AR,Carroll County,"Percent of adults completing some college or associate degree, 2008-12",27.27178045
5015,AR,Carroll County,"Percent of adults with a bachelor's degree or higher, 2008-12",16.5286674
5015,AR,Carroll County,"Less than high school graduate, 2019-23",3255
5015,AR,Carroll County,"High school graduate (or equivalency), 2019-23",7078
5015,AR,Carroll County,"Some college or associate degree, 2019-23",5714
5015,AR,Carroll County,"Bachelor's degree or higher, 2019-23",4296
5015,AR,Carroll County,"Percent of adults who are not high school graduates, 2019-23",16.00058988
5015,AR,Carroll County,"Percent of adults who are high school graduates (or equivalent), 2019-23",34.79329499
5015,AR,Carroll County,"Percent of adults completing some college or associate degree, 2019-23",28.0882859
5015,AR,Carroll County,"Percent of adults with a bachelor's degree or higher, 2019-23",21.11782923
5017,AR,Chicot County,2013 Urban Influence Code,9
5017,AR,Chicot County,2024 Urban Influence Code,9
5017,AR,Chicot County,2013 Rural-urban Continuum Code,7
5017,AR,Chicot County,2023 Rural-urban Continuum Code,9
5017,AR,Chicot County,"Less than a high school diploma, 1970",6808
5017,AR,Chicot County,"High school diploma only, 1970",1710
5017,AR,Chicot County,"Some college (1-3 years), 1970",462
5017,AR,Chicot County,"Four years of college or higher, 1970",432
5017,AR,Chicot County,"Percent of adults with less than a high school diploma, 1970",72.3
5017,AR,Chicot County,"Percent of adults with a high school diploma only, 1970",18.2
5017,AR,Chicot County,"Percent of adults completing some college (1-3 years), 1970",4.9
5017,AR,Chicot County,"Percent of adults completing four years of college or higher, 1970",4.6
5017,AR,Chicot County,"Less than a high school diploma, 1980",5658
5017,AR,Chicot County,"High school diploma only, 1980",2522
5017,AR,Chicot County,"Some college (1-3 years), 1980",776
5017,AR,Chicot County,"Four years of college or higher, 1980",649
5017,AR,Chicot County,"Percent of adults with less than a high school diploma, 1980",58.9
5017,AR,Chicot County,"Percent of adults with a high school diploma only, 1980",26.3
5017,AR,Chicot County,"Percent of adults completing some college (1-3 years), 1980",8.1
5017,AR,Chicot County,"Percent of adults completing four years of college or higher, 1980",6.8
5017,AR,Chicot County,"Less than high school graduate, 1990",4527
5017,AR,Chicot County,"High school graduate (or equivalency), 1990",2927
5017,AR,Chicot County,"Some college or associate degree, 1990",1055
5017,AR,Chicot County,"Bachelor's degree or higher, 1990",769
5017,AR,Chicot County,"Percent of adults who are not high school graduates, 1990",48.8
5017,AR,Chicot County,"Percent of adults who are high school graduates (or equivalent), 1990",31.5
5017,AR,Chicot County,"Percent of adults completing some college or associate degree, 1990",11.4
5017,AR,Chicot County,"Percent of adults with a bachelor's degree or higher, 1990",8.3
5017,AR,Chicot County,"Less than high school graduate, 2000",3242
5017,AR,Chicot County,"High school graduate (or equivalency), 2000",3196
5017,AR,Chicot County,"Some college or associate degree, 2000",1566
5017,AR,Chicot County,"Bachelor's degree or higher, 2000",1058
5017,AR,Chicot County,"Percent of adults who are not high school graduates, 2000",35.8
5017,AR,Chicot County,"Percent of adults who are high school graduates (or equivalent), 2000",35.3
5017,AR,Chicot County,"Percent of adults completing some college or associate degree, 2000",17.3
5017,AR,Chicot County,"Percent of adults with a bachelor's degree or higher, 2000",11.7
5017,AR,Chicot County,"Less than high school graduate, 2008-12",2215
5017,AR,Chicot County,"High school graduate (or equivalency), 2008-12",3286
5017,AR,Chicot County,"Some college or associate degree, 2008-12",1421
5017,AR,Chicot County,"Bachelor's degree or higher, 2008-12",1145
5017,AR,Chicot County,"Percent of adults who are not high school graduates, 2008-12",27.45754308
5017,AR,Chicot County,"Percent of adults who are high school graduates (or equivalent), 2008-12",40.73385397
5017,AR,Chicot County,"Percent of adults completing some college or associate degree, 2008-12",17.61497459
5017,AR,Chicot County,"Percent of adults with a bachelor's degree or higher, 2008-12",14.19362836
5017,AR,Chicot County,"Less than high school graduate, 2019-23",1287
5017,AR,Chicot County,"High school graduate (or equivalency), 2019-23",2789
5017,AR,Chicot County,"Some college or associate degree, 2019-23",1699
5017,AR,Chicot County,"Bachelor's degree or higher, 2019-23",1202
5017,AR,Chicot County,"Percent of adults who are not high school graduates, 2019-23",18.44632363
5017,AR,Chicot County,"Percent of adults who are high school graduates (or equivalent), 2019-23",39.97420095
5017,AR,Chicot County,"Percent of adults completing some college or associate degree, 2019-23",24.35144045
5017,AR,Chicot County,"Percent of adults with a bachelor's degree or higher, 2019-23",17.22803497
5019,AR,Clark County,2013 Urban Influence Code,8
5019,AR,Clark County,2024 Urban Influence Code,7
5019,AR,Clark County,2013 Rural-urban Continuum Code,7
5019,AR,Clark County,2023 Rural-urban Continuum Code,7
5019,AR,Clark County,"Less than a high school diploma, 1970",6340
5019,AR,Clark County,"High school diploma only, 1970",2356
5019,AR,Clark County,"Some college (1-3 years), 1970",922
5019,AR,Clark County,"Four years of college or higher, 1970",1243
5019,AR,Clark County,"Percent of adults with less than a high school diploma, 1970",58.4
5019,AR,Clark County,"Percent of adults with a high school diploma only, 1970",21.7
5019,AR,Clark County,"Percent of adults completing some college (1-3 years), 1970",8.5
5019,AR,Clark County,"Percent of adults completing four years of college or higher, 1970",11.4
5019,AR,Clark County,"Less than a high school diploma, 1980",5700
5019,AR,Clark County,"High school diploma only, 1980",3794
5019,AR,Clark County,"Some college (1-3 years), 1980",1390
5019,AR,Clark County,"Four years of college or higher, 1980",2048
5019,AR,Clark County,"Percent of adults with less than a high school diploma, 1980",44.1
5019,AR,Clark County,"Percent of adults with a high school diploma only, 1980",29.3
5019,AR,Clark County,"Percent of adults completing some college (1-3 years), 1980",10.7
5019,AR,Clark County,"Percent of adults completing four years of college or higher, 1980",15.8
5019,AR,Clark County,"Less than high school graduate, 1990",4494
5019,AR,Clark County,"High school graduate (or equivalency), 1990",3664
5019,AR,Clark County,"Some college or associate degree, 1990",2359
5019,AR,Clark County,"Bachelor's degree or higher, 1990",2288
5019,AR,Clark County,"Percent of adults who are not high school graduates, 1990",35.1
5019,AR,Clark County,"Percent of adults who are high school graduates (or equivalent), 1990",28.6
5019,AR,Clark County,"Percent of adults completing some college or associate degree, 1990",18.4
5019,AR,Clark County,"Percent of adults with a bachelor's degree or higher, 1990",17.9
5019,AR,Clark County,"Less than high school graduate, 2000",3396
5019,AR,Clark County,"High school graduate (or equivalency), 2000",4447
5019,AR,Clark County,"Some college or associate degree, 2000",3170
5019,AR,Clark County,"Bachelor's degree or higher, 2000",2722
5019,AR,Clark County,"Percent of adults who are not high school graduates, 2000",24.7
5019,AR,Clark County,"Percent of adults who are high school graduates (or equivalent), 2000",32.4
5019,AR,Clark County,"Percent of adults completing some college or associate degree, 2000",23.1
5019,AR,Clark County,"Percent of adults with a bachelor's degree or higher, 2000",19.8
5019,AR,Clark County,"Less than high school graduate, 2008-12",1993
5019,AR,Clark County,"High school graduate (or equivalency), 2008-12",4931
5019,AR,Clark County,"Some college or associate degree, 2008-12",3601
5019,AR,Clark County,"Bachelor's degree or higher, 2008-12",2904
5019,AR,Clark County,"Percent of adults who are not high school graduates, 2008-12",14.84101571
5019,AR,Clark County,"Percent of adults who are high school graduates (or equivalent), 2008-12",36.71904088
5019,AR,Clark County,"Percent of adults completing some college or associate degree, 2008-12",26.81510165
5019,AR,Clark County,"Percent of adults with a bachelor's degree or higher, 2008-12",21.62484176
5019,AR,Clark County,"Less than high school graduate, 2019-23",1242
5019,AR,Clark County,"High school graduate (or equivalency), 2019-23",4048
5019,AR,Clark County,"Some college or associate degree, 2019-23",3932
5019,AR,Clark County,"Bachelor's degree or higher, 2019-23",3155
5019,AR,Clark County,"Percent of adults who are not high school graduates, 2019-23",10.03474186
5019,AR,Clark County,"Percent of adults who are high school graduates (or equivalent), 2019-23",32.70582532
5019,AR,Clark County,"Percent of adults completing some college or associate degree, 2019-23",31.76860305
5019,AR,Clark County,"Percent of adults with a bachelor's degree or higher, 2019-23",25.49082976
5021,AR,Clay County,2013 Urban Influence Code,9
5021,AR,Clay County,2024 Urban Influence Code,9
5021,AR,Clay County,2013 Rural-urban Continuum Code,7
